Price,Area,Floor,Bedroom,Restroom,Address,Roadfrontage,Legal
5.0,45.0,,3.0,2.0,"Đống Đa, Hà Nội",False,
4.15,52.0,4.0,3.0,3.0,"Hoàng Mai, Hà Nội",False,Good
8.7,60.0,,,3.0,"Long Biên, Hà Nội",False,Good
11.0,65.0,8.0,,,"Long Biên, Hà Nội",True,Good
9.4,59.0,,,,"Phú Xuyên, Hà Nội",True,
10.2,40.0,,4.0,,"Tây Hồ, Hà Nội",True,Good
6.34,40.0,,4.0,4.0,"Sóc Sơn, Hà Nội",True,Good
8.75,80.0,,12.0,12.0,Hà Nội,False,Good
7.7,51.0,3.0,,,"Hoài Đức, Hà Nội",False,Good
24.0,100.0,,,,"Tây Hồ, Hà Nội",True,Good
6.05,40.0,,4.0,,Hà Nội,True,Good
8.6,82.0,7.0,5.0,6.0,"Long Biên, Hà Nội",True,Good
7.3,46.0,5.0,4.0,,"Đống Đa, Hà Nội",False,Good
4.7,43.0,6.0,4.0,4.0,"Thanh Xuân, Hà Nội",False,Good
8.2,41.0,5.0,5.0,,"Đống Đa, Hà Nội",True,Good
12.48,85.0,8.0,17.0,17.0,"Tây Hồ, Hà Nội",False,Good
4.7,38.0,,3.0,4.0,"Hai Bà Trưng, Hà Nội",False,Good
15.48,62.0,,4.0,,"Tây Hồ, Hà Nội",True,Good
2.85,33.0,5.0,3.0,3.0,"Hà Đông, Hà Nội",False,Good
4.9,53.0,6.0,4.0,4.0,"Sóc Sơn, Hà Nội",True,Good
4.1,40.0,6.0,4.0,4.0,"Hà Đông, Hà Nội",False,Good
3.5,55.0,4.0,,,"Hai Bà Trưng, Hà Nội",True,
1.78,22.0,,1.0,1.0,"Sóc Sơn, Hà Nội",True,
10.5,67.0,6.0,,,"Hoàng Mai, Hà Nội",False,Good
4.15,45.0,,,,"Thanh Trì, Hà Nội",False,Good
4.3,1.0,3.0,2.0,,"Tây Hồ, Hà Nội",False,Good
4.2,44.0,,,,"Hoàng Mai, Hà Nội",False,Good
4.8,49.0,5.0,4.0,,"Ba Đình, Hà Nội",False,Good
5.3,46.0,4.0,3.0,3.0,"Cầu Giấy, Hà Nội",False,Good
14.2,46.0,,3.0,,"Cầu Giấy, Hà Nội",True,
6.48,50.0,,4.0,,Hà Nội,False,Good
6.05,41.0,,3.0,3.0,"Hoài Đức, Hà Nội",True,Good
3.25,31.0,6.0,3.0,4.0,"Hà Đông, Hà Nội",False,
22.5,55.0,7.0,4.0,,"Đống Đa, Hà Nội",False,Good
9.0,100.0,4.0,3.0,3.0,"Thạch Thất, Hà Nội",True,Good
3.9,45.0,4.0,,,"Thanh Xuân, Hà Nội",False,Good
6.57,61.0,6.0,4.0,4.0,"Sóc Sơn, Hà Nội",False,Good
4.1,31.0,6.0,4.0,3.0,"Hà Đông, Hà Nội",False,Good
4.45,54.0,5.0,1.0,,Hà Nội,False,Good
8.5,35.0,6.0,3.0,3.0,"Cầu Giấy, Hà Nội",False,
5.1,42.0,,6.0,,"Thanh Trì, Hà Nội",False,Good
3.9,48.0,4.0,4.0,4.0,"Hoàng Mai, Hà Nội",True,
5.5,50.0,,,,"Thanh Xuân, Hà Nội",False,Good
2.75,47.0,,,4.0,"Hoài Đức, Hà Nội",False,Good
8.2,41.0,5.0,5.0,,"Đống Đa, Hà Nội",True,Good
4.4,30.0,5.0,2.0,3.0,"Ba Đình, Hà Nội",False,Good
163.0,52.0,,3.0,5.0,"Long Biên, Hà Nội",True,
3.95,45.0,5.0,4.0,3.0,"Thanh Trì, Hà Nội",True,Good
15.0,76.0,7.0,,,"Hai Bà Trưng, Hà Nội",True,Good
1.2,36.0,2.0,2.0,,"Thanh Trì, Hà Nội",False,Good
5.55,36.0,7.0,4.0,5.0,"Đống Đa, Hà Nội",True,Good
11.0,60.0,,,,"Long Biên, Hà Nội",True,Good
6.7,52.0,6.0,5.0,,"Cầu Giấy, Hà Nội",False,Good
6.5,53.0,7.0,2.0,1.0,"Long Biên, Hà Nội",True,Good
11.7,44.0,5.0,3.0,,"Sóc Sơn, Hà Nội",False,Good
17.45,58.0,,5.0,4.0,"Hai Bà Trưng, Hà Nội",True,Good
5.2,45.0,,6.0,,"Cầu Giấy, Hà Nội",False,Good
2.45,32.0,,,,"Thanh Trì, Hà Nội",False,
6.4,42.0,,4.0,3.0,"Thanh Xuân, Hà Nội",False,Good
5700.0,68.0,,5.0,4.0,"Long Biên, Hà Nội",False,
4.6,41.0,1.0,,,"Long Biên, Hà Nội",False,Good
22.0,95.0,6.0,,,"Đống Đa, Hà Nội",False,Good
4.38,46.0,,,,"Thanh Xuân, Hà Nội",True,Good
140.0,160.0,,,,"Hoàn Kiếm, Hà Nội",True,Good
2.95,45.0,,,,"Thanh Trì, Hà Nội",True,Good
8.5,80.0,4.0,,,Hà Nội,True,Good
8.1,45.0,7.0,4.0,5.0,"Ba Đình, Hà Nội",False,Good
4.0,37.0,6.0,4.0,4.0,"Sóc Sơn, Hà Nội",False,Good
6.4,42.0,5.0,4.0,2.0,"Hà Đông, Hà Nội",False,Good
3.3,43.0,,3.0,3.0,"Đống Đa, Hà Nội",False,
6.05,47.0,,4.0,4.0,"Thanh Xuân, Hà Nội",True,Good
11.9,100.0,6.0,5.0,5.0,"Long Biên, Hà Nội",True,Good
17.0,66.0,,4.0,7.0,"Cầu Giấy, Hà Nội",True,Good
6.2,65.0,,5.0,,"Hoàng Mai, Hà Nội",True,
4.1,47.0,7.0,4.0,,"Hoài Đức, Hà Nội",False,Good
4.0,70.0,,,3.0,"Hai Bà Trưng, Hà Nội",False,Good
21.5,70.0,8.0,,,"Cầu Giấy, Hà Nội",True,Good
8.5,50.0,6.0,5.0,,"Cầu Giấy, Hà Nội",True,Good
10.0,52.0,5.0,,,"Đống Đa, Hà Nội",True,
3.2,33.0,6.0,3.0,4.0,"Hà Đông, Hà Nội",False,Good
13.2,70.0,4.0,3.0,3.0,"Bắc Từ Liêm, Hà Nội",False,Good
6.5,80.0,6.0,1.0,,"Hoàng Mai, Hà Nội",True,
3.5,23.0,,,,"Hai Bà Trưng, Hà Nội",False,Good
11.4,80.0,6.0,4.0,5.0,"Long Biên, Hà Nội",True,Good
4.5,50.0,,4.0,,Hà Nội,False,
6.25,30.0,,3.0,,"Ba Đình, Hà Nội",True,Good
5.0,43.0,6.0,4.0,4.0,"Sóc Sơn, Hà Nội",True,Good
6.5,55.0,,,,"Hai Bà Trưng, Hà Nội",True,Good
4.6,36.0,5.0,3.0,3.0,"Đống Đa, Hà Nội",True,Good
6.45,34.0,6.0,4.0,,"Hoài Đức, Hà Nội",False,Good
2.7,35.0,,3.0,4.0,"Hoàng Mai, Hà Nội",False,Good
3.2,41.0,,3.0,3.0,"Đống Đa, Hà Nội",False,
3.75,40.0,5.0,2.0,,Hà Nội,True,
5.0,30.0,6.0,4.0,4.0,"Cầu Giấy, Hà Nội",False,
3.8,40.0,,,8.0,"Tây Hồ, Hà Nội",False,Good
115.0,230.0,5.0,,,"Ba Đình, Hà Nội",False,Good
4.0,40.0,5.0,4.0,3.0,"Cầu Giấy, Hà Nội",False,Good
3.95,40.0,6.0,6.0,6.0,"Tây Hồ, Hà Nội",False,Good
11.0,50.0,7.0,3.0,5.0,"Đống Đa, Hà Nội",False,Good
2.75,33.0,6.0,3.0,4.0,"Hà Đông, Hà Nội",True,Good
29.0,,9.0,6.0,8.0,"Sóc Sơn, Hà Nội",True,Good
24.0,96.0,,9.0,9.0,"Chương Mỹ, Hà Nội",False,Good
1.9,40.0,,,3.0,"Tây Hồ, Hà Nội",False,Good
129.0,339.0,6.0,4.0,,"Long Biên, Hà Nội",True,Good
16.0,86.0,6.0,4.0,4.0,"Hai Bà Trưng, Hà Nội",False,Good
5.38,62.0,5.0,5.0,3.0,"Hoàng Mai, Hà Nội",True,Good
4.9,41.0,,5.0,1.0,Hà Nội,False,Good
3.85,46.0,4.0,,,"Hoàng Mai, Hà Nội",True,Good
3.65,37.0,,,,"Thanh Trì, Hà Nội",False,Good
0.0039,48.0,4.0,4.0,4.0,"Hoàng Mai, Hà Nội",True,
4.36,45.0,6.0,4.0,4.0,"Hoàng Mai, Hà Nội",False,Good
4.8,55.0,7.0,9.0,9.0,"Gia Lâm, Hà Nội",False,Good
4.0,,,,,"Hai Bà Trưng, Hà Nội",False,Good
19.6,75.0,4.0,6.0,,"Sóc Sơn, Hà Nội",True,Good
5.35,45.0,,4.0,3.0,"Sóc Sơn, Hà Nội",False,Good
4.8,35.0,,3.0,4.0,"Sóc Sơn, Hà Nội",False,Good
3.2,45.0,6.0,3.0,,"Phúc Thọ, Hà Nội",False,Good
115.0,230.0,5.0,,,"Ba Đình, Hà Nội",False,Good
5.8,30.0,,,,"Đống Đa, Hà Nội",False,
16.8,60.0,7.0,10.0,6.0,"Cầu Giấy, Hà Nội",True,Good
5.35,35.0,7.0,3.0,4.0,"Tây Hồ, Hà Nội",False,Good
4.0,,,,,"Hai Bà Trưng, Hà Nội",False,Good
13.2,86.0,9.0,25.0,,"Thường Tín, Hà Nội",False,Good
2.2,31.0,,,,"Hoài Đức, Hà Nội",True,Good
7.2,85.0,5.0,4.0,2.0,"Thường Tín, Hà Nội",True,Good
4.4,45.0,6.0,4.0,,"Sóc Sơn, Hà Nội",False,Good
3.95,40.0,6.0,6.0,6.0,"Tây Hồ, Hà Nội",False,Good
5.3,38.0,6.0,,,"Thường Tín, Hà Nội",False,Good
6.9,62.0,,,,"Long Biên, Hà Nội",False,Good
3.5,40.0,5.0,4.0,3.0,"Đống Đa, Hà Nội",False,Good
2.0,38.0,,,,"Thường Tín, Hà Nội",True,Good
4.2,45.0,6.0,6.0,6.0,"Hoàng Mai, Hà Nội",False,Good
7.5,72.0,4.0,,,"Gia Lâm, Hà Nội",True,Good
16.5,8.0,5.0,2.0,3.0,Hà Nội,False,Good
14.5,60.0,7.0,,,"Hai Bà Trưng, Hà Nội",False,Good
3.75,30.0,,3.0,4.0,Hà Nội,False,Good
6.15,48.0,6.0,,,"Cầu Giấy, Hà Nội",False,Good
4.0,50.0,7.0,,,"Ba Đình, Hà Nội",True,Good
5.25,42.0,,3.0,,"Cầu Giấy, Hà Nội",False,Good
3.2,35.0,6.0,4.0,3.0,"Hoàng Mai, Hà Nội",True,Good
2.8,40.0,5.0,2.0,3.0,"Đống Đa, Hà Nội",False,Good
4.1,35.0,6.0,3.0,,"Sóc Sơn, Hà Nội",False,Good
6.0,55.0,6.0,7.0,8.0,"Tây Hồ, Hà Nội",False,Good
3.7,29.0,4.0,3.0,,Hà Nội,True,Good
9.6,102.0,5.0,2.0,,"Long Biên, Hà Nội",False,Good
4.09,36.0,6.0,3.0,4.0,"Cầu Giấy, Hà Nội",False,
5.75,39.0,,2.0,,"Ba Đình, Hà Nội",False,Good
3.65,52.0,4.0,3.0,2.0,"Thanh Trì, Hà Nội",False,Good
4.1,35.0,,3.0,4.0,"Cầu Giấy, Hà Nội",False,Good
7.45,43.0,,4.0,4.0,Hà Nội,True,
26.2,60.0,5.0,5.0,5.0,"Cầu Giấy, Hà Nội",False,Good
2.1,27.0,6.0,3.0,3.0,Hà Nội,False,
12.0,90.0,4.0,5.0,3.0,"Hoài Đức, Hà Nội",False,
11.8,80.0,,,,"Hoàng Mai, Hà Nội",True,Good
8.15,45.0,7.0,3.0,,"Ba Đình, Hà Nội",False,Good
4.5,45.0,8.0,3.0,2.0,"Hoàng Mai, Hà Nội",False,Good
3.2,42.0,6.0,2.0,,"Bắc Từ Liêm, Hà Nội",False,Good
4.36,45.0,6.0,4.0,4.0,"Hoàng Mai, Hà Nội",False,Good
12.7,90.0,,1.0,,"Thường Tín, Hà Nội",True,Good
4.3,35.0,4.0,3.0,3.0,"Ba Đình, Hà Nội",False,Good
2.95,33.0,,4.0,,"Hoàng Mai, Hà Nội",False,Good
4.56,56.0,4.0,3.0,3.0,"Thanh Trì, Hà Nội",False,
12.5,70.0,5.0,4.0,3.0,"Đống Đa, Hà Nội",True,Good
5.35,51.0,5.0,,,"Hà Đông, Hà Nội",False,Good
4.7,56.0,6.0,4.0,4.0,"Đống Đa, Hà Nội",True,Good
4.3,78.0,4.0,2.0,,"Thanh Trì, Hà Nội",True,Good
4.3,36.0,4.0,2.0,,"Thanh Xuân, Hà Nội",False,Good
3.0,35.0,6.0,,,"Hoàng Mai, Hà Nội",True,Good
3.0,42.0,5.0,,,"Thạch Thất, Hà Nội",False,Good
4.0,35.0,6.0,3.0,3.0,"Hoàng Mai, Hà Nội",True,Good
8.0,80.0,5.0,,,"Hoàng Mai, Hà Nội",True,
4.75,50.0,,,,"Thanh Trì, Hà Nội",True,Good
3.9,40.0,6.0,3.0,3.0,"Tây Hồ, Hà Nội",False,Good
15.8,,,5.0,5.0,"Cầu Giấy, Hà Nội",True,Good
6.0,73.0,5.0,4.0,4.0,"Long Biên, Hà Nội",False,Good
6.1,56.0,7.0,,,"Nam Từ Liêm, Hà Nội",True,Good
16.0,68.0,7.0,4.0,4.0,"Hai Bà Trưng, Hà Nội",False,Good
6.7,55.0,,4.0,3.0,"Long Biên, Hà Nội",False,Good
2.7,35.0,6.0,2.0,2.0,"Hoàng Mai, Hà Nội",True,Good
4.2,36.0,6.0,3.0,4.0,"Cầu Giấy, Hà Nội",False,Good
3.55,30.0,,,,"Chương Mỹ, Hà Nội",False,Good
25.0,50.0,7.0,4.0,,"Đống Đa, Hà Nội",True,Good
4.2,45.0,6.0,4.0,4.0,"Sóc Sơn, Hà Nội",True,Good
11.9,68.0,7.0,,,"Long Biên, Hà Nội",True,Good
10.0,60.0,5.0,4.0,4.0,"Cầu Giấy, Hà Nội",False,Good
36.0,30.0,6.0,,,"Hoàng Mai, Hà Nội",False,Good
2.45,22.0,4.0,2.0,3.0,"Đống Đa, Hà Nội",False,Good
5.4,70.0,,,,"Hai Bà Trưng, Hà Nội",True,Good
3.75,35.0,5.0,3.0,1.0,"Thanh Xuân, Hà Nội",False,Good
6.7,67.0,,,,Hà Nội,True,Good
5.0,32.0,6.0,5.0,,"Hà Đông, Hà Nội",False,Good
7.0,120.0,4.0,3.0,3.0,"Thanh Trì, Hà Nội",False,
4.0,35.0,,,,"Hai Bà Trưng, Hà Nội",True,Good
5.3,53.0,5.0,4.0,3.0,"Ba Đình, Hà Nội",False,Good
4.0,48.0,,4.0,3.0,"Hai Bà Trưng, Hà Nội",True,Good
12.0,78.0,,,,"Hoàng Mai, Hà Nội",True,Good
19.0,86.0,4.0,3.0,3.0,"Bắc Từ Liêm, Hà Nội",True,Good
5.1,40.0,,6.0,,"Cầu Giấy, Hà Nội",True,Good
28.0,180.0,,,,"Long Biên, Hà Nội",True,Good
11.7,70.0,,4.0,3.0,"Đống Đa, Hà Nội",False,Good
7.65,59.0,5.0,4.0,,"Thường Tín, Hà Nội",False,Good
2.5,35.0,6.0,5.0,4.0,"Hoàng Mai, Hà Nội",False,Good
5.75,46.0,5.0,4.0,,"Đống Đa, Hà Nội",False,Good
2.0,50.0,5.0,4.0,,"Thanh Xuân, Hà Nội",True,Good
2.7,35.0,6.0,2.0,2.0,"Hoàng Mai, Hà Nội",True,Good
5.0,37.0,5.0,,,"Phú Xuyên, Hà Nội",True,
3.5,18.0,6.0,,1.0,"Đống Đa, Hà Nội",False,Good
2.35,35.0,4.0,3.0,2.0,"Thanh Trì, Hà Nội",False,Good
5.65,63.0,6.0,4.0,,"Long Biên, Hà Nội",False,Good
5.2,50.0,,,,"Hai Bà Trưng, Hà Nội",True,Good
3.9,32.0,6.0,6.0,4.0,"Long Biên, Hà Nội",False,Good
15.5,56.0,6.0,8.0,8.0,"Cầu Giấy, Hà Nội",False,Good
3.75,35.0,5.0,3.0,1.0,"Thanh Xuân, Hà Nội",False,Good
9.0,65.0,7.0,6.0,5.0,"Hai Bà Trưng, Hà Nội",True,Good
10.5,65.0,6.0,,,"Hai Bà Trưng, Hà Nội",False,
6.6,48.0,5.0,,,"Sóc Sơn, Hà Nội",False,Good
2.3,45.0,4.0,,3.0,"Hai Bà Trưng, Hà Nội",False,Good
12.0,78.0,,,,"Hoàng Mai, Hà Nội",True,Good
6.3,47.0,,4.0,4.0,"Tây Hồ, Hà Nội",False,Good
5.4,35.0,6.0,3.0,4.0,"Cầu Giấy, Hà Nội",False,Good
6.9,48.0,,3.0,3.0,"Mê Linh, Hà Nội",True,Good
2.0,35.0,5.0,,,"Hoài Đức, Hà Nội",True,
4.3,47.0,6.0,4.0,4.0,"Sóc Sơn, Hà Nội",True,Good
90.0,190.0,10.0,,,"Cầu Giấy, Hà Nội",True,Good
13.8,54.0,5.0,4.0,,"Hà Đông, Hà Nội",False,Good
2.5,45.0,,,3.0,"Hai Bà Trưng, Hà Nội",False,Good
8.95,52.0,,3.0,,"Sóc Sơn, Hà Nội",False,
12.0,45.0,,,,"Đông Anh, Hà Nội",True,Good
12.8,84.0,8.0,17.0,17.0,"Tây Hồ, Hà Nội",False,Good
4.99,43.0,5.0,4.0,3.0,"Cầu Giấy, Hà Nội",False,Good
23.9,73.0,8.0,4.0,,"Cầu Giấy, Hà Nội",False,Good
56.0,55.0,3.0,3.0,2.0,"Nam Từ Liêm, Hà Nội",False,Good
4.8,35.0,6.0,3.0,4.0,"Hà Đông, Hà Nội",False,Good
11.6,62.0,7.0,4.0,6.0,"Long Biên, Hà Nội",True,Good
6.2,38.0,6.0,6.0,,"Đống Đa, Hà Nội",False,Good
5.1,40.0,5.0,4.0,3.0,"Hà Đông, Hà Nội",True,Good
4.78,48.0,,4.0,3.0,"Hai Bà Trưng, Hà Nội",True,Good
36.0,117.0,,,,"Ba Đình, Hà Nội",False,Good
4.35,38.0,4.0,3.0,2.0,"Đan Phượng, Hà Nội",False,Good
10.0,45.0,,4.0,5.0,"Cầu Giấy, Hà Nội",True,Good
5.29,48.0,,4.0,3.0,"Tây Hồ, Hà Nội",True,Good
11.0,60.0,8.0,4.0,6.0,"Đan Phượng, Hà Nội",False,Good
5.05,55.0,6.0,8.0,4.0,"Sóc Sơn, Hà Nội",False,Good
3.15,30.0,,4.0,4.0,"Hoàng Mai, Hà Nội",True,Good
26.3,79.0,,4.0,,"Hai Bà Trưng, Hà Nội",False,Good
2.85,39.0,5.0,,,"Hà Đông, Hà Nội",False,Good
7.5,45.0,6.0,,,"Hoàng Mai, Hà Nội",False,Good
13.0,60.0,,,,"Đống Đa, Hà Nội",False,Good
5.8,55.0,,4.0,3.0,"Ba Đình, Hà Nội",False,Good
5.95,50.0,5.0,4.0,,"Đống Đa, Hà Nội",False,Good
4.35,55.0,,2.0,,"Hà Đông, Hà Nội",True,Good
12.8,84.0,8.0,17.0,17.0,"Tây Hồ, Hà Nội",False,Good
5.6,55.0,3.0,3.0,2.0,"Nam Từ Liêm, Hà Nội",False,Good
3.5,30.0,6.0,4.0,,"Hoàng Mai, Hà Nội",False,Good
4.0,50.0,,3.0,3.0,"Đống Đa, Hà Nội",False,Good
6.7,80.0,,4.0,,"Hoài Đức, Hà Nội",True,Good
67.0,100.0,10.0,,,Hà Nội,True,Good
3.75,45.0,6.0,3.0,,"Long Biên, Hà Nội",False,Good
6.3,55.0,6.0,9.0,,Hà Nội,False,Good
3.5,40.0,5.0,4.0,,"Bắc Từ Liêm, Hà Nội",False,Good
3.2,35.0,4.0,3.0,3.0,"Tây Hồ, Hà Nội",False,Good
22.0,64.0,4.0,,,"Thường Tín, Hà Nội",True,Good
4.55,56.0,4.0,,,"Thanh Trì, Hà Nội",False,Good
23.0,160.0,8.0,2.0,,"Long Biên, Hà Nội",True,Good
3.7,32.0,,,,"Hà Đông, Hà Nội",False,Good
2.3,33.0,,,,"Thanh Trì, Hà Nội",True,Good
9.0,55.0,7.0,,5.0,Hà Nội,True,
5.55,50.0,6.0,4.0,4.0,"Thanh Xuân, Hà Nội",False,Good
4.7,57.0,5.0,3.0,3.0,"Tây Hồ, Hà Nội",False,Good
3.0,35.0,,,,"Hoài Đức, Hà Nội",False,Good
5.8,55.0,,,,"Hai Bà Trưng, Hà Nội",False,Good
18.5,73.0,5.0,4.0,,"Đống Đa, Hà Nội",False,Good
5.9,53.0,,4.0,3.0,"Ba Đình, Hà Nội",False,Good
3.5,36.0,4.0,3.0,2.0,"Sơn Tây, Hà Nội",False,Good
30.0,83.0,10.0,19.0,,"Đống Đa, Hà Nội",True,Good
12.8,84.0,8.0,17.0,,"Tây Hồ, Hà Nội",False,Good
2.7,39.0,,,,Hà Nội,False,Good
11.2,65.0,7.0,,,"Long Biên, Hà Nội",False,Good
3.2,35.0,6.0,4.0,4.0,"Đống Đa, Hà Nội",False,
6.3,50.0,6.0,9.0,,"Nam Từ Liêm, Hà Nội",True,Good
3.4,42.0,,3.0,,"Long Biên, Hà Nội",False,Good
3.89,32.0,,,,"Chương Mỹ, Hà Nội",False,
7.8,45.0,6.0,,,"Hai Bà Trưng, Hà Nội",False,Good
7.5,45.0,6.0,,,"Đống Đa, Hà Nội",False,Good
4.8,46.0,,,,"Long Biên, Hà Nội",True,Good
2.7,45.0,,3.0,4.0,"Thanh Trì, Hà Nội",False,Good
16.0,76.0,6.0,5.0,,"Đống Đa, Hà Nội",False,Good
6.9,41.0,,4.0,3.0,"Sóc Sơn, Hà Nội",True,Good
33.0,77.0,9.0,8.0,88.0,"Bắc Từ Liêm, Hà Nội",True,Good
5.1,42.0,,3.0,4.0,"Cầu Giấy, Hà Nội",True,Good
2.0,38.0,,,,"Long Biên, Hà Nội",False,Good
12.0,65.0,6.0,,,"Hai Bà Trưng, Hà Nội",False,
5.62,45.0,,3.0,,Hà Nội,True,Good
5.7,63.0,4.0,3.0,2.0,"Ba Đình, Hà Nội",False,
4.3,45.0,5.0,4.0,4.0,Hà Nội,False,Good
6.0,60.0,,,,"Hai Bà Trưng, Hà Nội",False,Good
11.0,50.0,,6.0,,"Cầu Giấy, Hà Nội",True,Good
13.0,45.0,6.0,3.0,,"Sóc Sơn, Hà Nội",True,
5.8,56.0,,,,"Hoài Đức, Hà Nội",True,Good
3.2,35.0,6.0,4.0,4.0,"Đống Đa, Hà Nội",False,
12.2,29.0,4.0,3.0,,"Hai Bà Trưng, Hà Nội",True,Good
10.8,70.0,9.0,,,"Đống Đa, Hà Nội",False,Good
4.35,45.0,5.0,4.0,5.0,"Hà Đông, Hà Nội",False,Good
18.0,30.0,7.0,4.0,4.0,"Hoàn Kiếm, Hà Nội",False,Good
31.5,45.0,8.0,6.0,,"Đống Đa, Hà Nội",True,Good
6.3,88.0,,,,"Hoàng Mai, Hà Nội",False,Good
4.45,45.0,5.0,3.0,4.0,"Hoài Đức, Hà Nội",False,Good
4.68,32.0,6.0,,,"Hà Đông, Hà Nội",False,
4.35,50.0,5.0,4.0,,"Hai Bà Trưng, Hà Nội",False,Good
3.5,20.0,,3.0,,"Đống Đa, Hà Nội",False,Good
18.2,55.0,6.0,,,"Thường Tín, Hà Nội",True,Good
3.5,42.0,4.0,2.0,,"Hai Bà Trưng, Hà Nội",True,Good
8.8,57.0,5.0,4.0,4.0,"Thanh Trì, Hà Nội",True,Good
3.8,40.0,,4.0,3.0,"Thanh Trì, Hà Nội",True,Good
9.0,48.0,,,,"Ba Đình, Hà Nội",True,Good
4.1,45.0,6.0,4.0,4.0,"Thanh Xuân, Hà Nội",True,Good
3.0,40.0,,3.0,3.0,"Hai Bà Trưng, Hà Nội",True,Good
3.85,46.0,,4.0,3.0,"Thanh Trì, Hà Nội",False,Good
5.8,56.0,,,,"Hoài Đức, Hà Nội",True,Good
4.0,40.0,5.0,2.0,2.0,"Đống Đa, Hà Nội",False,Good
5.1,45.0,5.0,4.0,,"Đống Đa, Hà Nội",False,Good
10.8,70.0,9.0,,,"Đống Đa, Hà Nội",False,Good
3.5,45.0,6.0,4.0,,"Thanh Trì, Hà Nội",True,Good
4.7,40.0,6.0,4.0,4.0,"Hà Đông, Hà Nội",False,Good
4.0,40.0,6.0,,7.0,"Mỹ Đức, Hà Nội",False,Good
5800.0,48.0,,4.0,3.0,"Long Biên, Hà Nội",False,
4.0,30.0,7.0,4.0,4.0,"Ba Đình, Hà Nội",False,Good
27.9,92.0,11.0,4.0,,"Hai Bà Trưng, Hà Nội",False,Good
4.45,45.0,6.0,,,"Chương Mỹ, Hà Nội",True,Good
3.45,30.0,,2.0,2.0,"Tây Hồ, Hà Nội",False,Good
3.2,33.0,6.0,3.0,4.0,"Hoài Đức, Hà Nội",False,Good
4.35,35.0,,3.0,4.0,"Ba Đình, Hà Nội",False,Good
4.35,50.0,5.0,4.0,,"Hai Bà Trưng, Hà Nội",False,Good
5.25,58.0,,4.0,,"Hoàng Mai, Hà Nội",False,
3.85,50.0,5.0,5.0,4.0,"Long Biên, Hà Nội",True,Good
3.6,30.0,5.0,3.0,3.0,"Đống Đa, Hà Nội",False,Good
5.9,42.0,6.0,4.0,4.0,"Sóc Sơn, Hà Nội",True,Good
2.95,31.0,5.0,,,"Hai Bà Trưng, Hà Nội",True,Good
6.3,44.0,,4.0,,"Đống Đa, Hà Nội",False,Good
5.75,40.0,6.0,4.0,,"Thường Tín, Hà Nội",False,Good
4.0,33.0,6.0,4.0,3.0,"Hà Đông, Hà Nội",False,Good
5.9,55.0,5.0,6.0,,Hà Nội,False,
6.6,38.0,,,,"Đống Đa, Hà Nội",False,Good
4.1,34.0,,3.0,4.0,"Cầu Giấy, Hà Nội",False,Good
3.6,40.0,,4.0,,"Hoàng Mai, Hà Nội",False,Good
14.0,55.0,8.0,5.0,,"Tây Hồ, Hà Nội",True,Good
3.05,35.0,,,,"Thanh Trì, Hà Nội",False,
4.35,35.0,5.0,,,"Chương Mỹ, Hà Nội",True,Good
6.1,42.0,,3.0,3.0,"Hai Bà Trưng, Hà Nội",True,Good
1.7,68.0,17.0,,1.0,"Long Biên, Hà Nội",True,Good
3.85,42.0,3.0,2.0,,"Đống Đa, Hà Nội",False,Good
3.1,30.0,,,,"Long Biên, Hà Nội",True,Good
2.9,30.0,,3.0,3.0,"Hai Bà Trưng, Hà Nội",False,Good
3.5,35.0,6.0,3.0,,"Long Biên, Hà Nội",True,Good
5.3,35.0,,,,"Hai Bà Trưng, Hà Nội",False,Good
6.8,90.0,4.0,4.0,3.0,"Thanh Xuân, Hà Nội",False,Good
26.0,110.0,,4.0,4.0,"Long Biên, Hà Nội",False,Good
5.0,40.0,6.0,,,"Hoài Đức, Hà Nội",False,
7.2,55.0,6.0,4.0,5.0,"Long Biên, Hà Nội",True,
6.5,46.0,6.0,5.0,,"Long Biên, Hà Nội",False,Good
150.0,200.0,12.0,,,"Đống Đa, Hà Nội",True,Good
7.5,41.0,6.0,3.0,4.0,"Tây Hồ, Hà Nội",False,Good
4.6,51.0,5.0,5.0,,Hà Nội,False,
3.0,28.0,5.0,3.0,3.0,"Tây Hồ, Hà Nội",True,Good
33.0,77.0,9.0,8.0,8.0,"Bắc Từ Liêm, Hà Nội",True,Good
3.2,30.0,6.0,3.0,3.0,"Hà Đông, Hà Nội",False,Good
4.3,48.0,,,,"Hai Bà Trưng, Hà Nội",False,Good
5.0,40.0,,3.0,,Hà Nội,True,Good
4.3,50.0,5.0,4.0,4.0,"Sơn Tây, Hà Nội",False,Good
3.0,33.0,5.0,3.0,3.0,"Đống Đa, Hà Nội",False,Good
4.6,45.0,5.0,4.0,,"Sóc Sơn, Hà Nội",False,Good
4.18,45.0,6.0,6.0,4.0,"Hai Bà Trưng, Hà Nội",True,Good
10.0,48.0,7.0,4.0,4.0,"Hà Đông, Hà Nội",True,Good
3.5,50.0,,,3.0,"Hoàng Mai, Hà Nội",False,Good
5.0,45.0,,,,"Hai Bà Trưng, Hà Nội",False,Good
6.2,86.0,,5.0,,"Hoàng Mai, Hà Nội",False,Good
5.95,45.0,5.0,4.0,5.0,Hà Nội,False,Good
325.0,34.0,,3.0,4.0,"Long Biên, Hà Nội",True,
